SELECTED_GENE,EVALUATED_GENE,CORRELATION,PVALUE
XPO5,MUS81,0.11466890537029961,0.00039246013639143555
XPO5,MUTYH,0.09749549024558968,0.002600470482607998
XPO5,MVD,0.17449338249627563,6.011682851501466e-08
XPO5,MYB,0.10202298270134821,0.0016217859210679458
XPO5,MYBBP1A,0.15994932869887357,7.026018514072063e-07
XPO5,MYBPC1,0.12044387506968834,0.00019537666922386356
XPO5,MYBPH,-0.12429708463779068,0.00012054983649052274
XPO5,MYC,0.12354799093257034,0.00013256006032488765
XPO5,MYDGF,0.09248900031266044,0.0042891234960950545
XPO5,MYG1,0.11308383526069753,0.0004726787693182154
XPO5,MYH10,0.087722811541844,0.006762687959581018
XPO5,MYL12B,0.08647737914229656,0.007591607702051792
XPO5,MYLPF,-0.11666554372581535,0.00030945707230740303
XPO5,MYO18A,0.11361370745394322,0.0004443024747795314
XPO5,MYO19,0.08996451590706923,0.005472872726806696
XPO5,MYO1H,-0.10587647130942708,0.0010691313961795593
XPO5,MYO3B,-0.16124526400258726,5.692524964291615e-07
XPO5,MYO5B,0.09461884610085043,0.0034763596175278184
XPO5,MYO6,0.12567784922701242,0.00010104956678695621
XPO5,MYO7B,-0.09560973251382227,0.003148229085268907
XPO5,MYOF,0.1334757982144619,3.6053358014960704e-05
XPO5,MZF1,0.18381952889432043,1.1103042407637751e-08
XPO5,N4BP2L1,0.1405659193162608,1.3427344829342886e-05
XPO5,N6AMT1,0.20551487818814887,1.541848572824804e-10
XPO5,NAA16,0.09932256921610227,0.002154166314424466
XPO5,NAA30,0.11935217625179097,0.00022345004412834674
XPO5,NAA35,0.09330791122828112,0.003958191466062525
XPO5,NAA50,-0.1581113947162256,9.442745195635456e-07
XPO5,NAALAD2,0.10610851778854363,0.0010421839869875645
XPO5,NACAD,0.08588958840940895,0.00801352606166466
XPO5,NACC1,0.09684766684753808,0.002777976923949179
XPO5,NAF1,0.09866969121502776,0.0023048956498448827
XPO5,NAGPA,0.10085202937365341,0.0018357295242369587
XPO5,NAIP,0.14066554473778953,1.32376989272256e-05
XPO5,NANS,0.1281398706532093,7.344135432135695e-05
XPO5,NAP1L1,0.11859307881278278,0.00024515270754805866
XPO5,NAP1L5,0.09164029404179597,0.004658343845054681
XPO5,NAPRT,0.12031320732547088,0.0001985534200095648
XPO5,NAPSA,0.11792172883893574,0.00026597661259623444
XPO5,NARS1,-0.2243737653321735,2.499570859344506e-12
XPO5,NARS2,0.11426946084223194,0.00041138281094318723
XPO5,NAT10,-0.11700384762453932,0.00029713557185666843
XPO5,NAT16,0.08753170260706437,0.0068843634612137826
XPO5,NAXD,0.11759536381417443,0.0002766874055796769
XPO5,NAXE,0.10778103930452529,0.0008657566557173739
XPO5,NBEAL2,0.10905758710650092,0.0007501721031414363
XPO5,NBN,0.1675665585845874,1.9907472183550522e-07
XPO5,NCAPG,0.14235610717320937,1.0383542108345397e-05
XPO5,NCAPH,-0.14453789630275315,7.558759153114169e-06
XPO5,NCAPH2,-0.09025867279314088,0.005321207764599951
XPO5,NCBP1,-0.09580690198620724,0.003086400550527254
XPO5,NCBP2,0.206104552184734,1.3632239889164417e-10
XPO5,NCBP3,0.13209129083295632,4.347675778879002e-05
XPO5,NCDN,0.16195313956219262,5.070731905946847e-07
XPO5,NCF2,-0.09904457645094274,0.002217207725073851
XPO5,NCKAP1,-0.09354030290643732,0.003868591580180956
XPO5,NCR2,0.12725672601134458,8.24030607387303e-05
XPO5,NCSTN,-0.11251467499916777,0.0005050336897699387
XPO5,NDC1,0.1305388668474319,5.351576748217333e-05
XPO5,NDEL1,0.09159705806432394,0.0046779003856004765
XPO5,NDUFA12,0.14183945799458883,1.1186774190896113e-05
XPO5,NDUFA6,0.10410431712629413,0.00129714836458503
XPO5,NDUFA7,0.10568208436160963,0.0010921992314278659
XPO5,NDUFAF1,0.14514447149424384,6.914419839716848e-06
XPO5,NDUFAF3,0.12381803976941712,0.00012810617588460515
XPO5,NDUFAF6,0.10279194915702325,0.0014940184303655058
XPO5,NDUFAF7,0.10542569523104876,0.0011233278627526262
XPO5,NDUFAF8,0.10617274811673554,0.001034836630060009
XPO5,NDUFB10,0.14769455109957255,4.735597843416166e-06
XPO5,NDUFB11,0.11054646019801075,0.000633498245762509
XPO5,NDUFB4,0.08703294721550445,0.007211213155435617
XPO5,NDUFB6,0.12345350119593843,0.00013415257880741615
XPO5,NDUFB7,0.09401440020042318,0.003691481549644506
XPO5,NDUFC1,0.11144268500414477,0.000571638953841429
XPO5,NDUFC2,0.1239466502626642,0.00012603487520673233
XPO5,NDUFS2,0.13213119431230477,4.324389538471791e-05
XPO5,NDUFS3,0.1679808493451796,1.8556854632973368e-07
XPO5,NDUFV3,0.14622336430577892,5.8958405002547785e-06
XPO5,NECAP2,0.10120146992783823,0.0017693187502521408
XPO5,NEDD4L,0.10241031952549903,0.0015562234467019023
XPO5,NEDD8,-0.2345967806874586,2.277510415586271e-13
XPO5,NEFH,-0.13249742470018946,4.116118258674764e-05
XPO5,NEK1,0.09460631363900503,0.00348070174201606
XPO5,NEK9,0.095875009293298,0.003065301648677068
XPO5,NELFA,0.15806170161119446,9.518080308814591e-07
XPO5,NELFB,0.3241855148582149,9.820308743717258e-25
XPO5,NEMF,0.09358308728229321,0.0038522977674953704
XPO5,NEPRO,0.14953576815251873,3.5889783167843495e-06
XPO5,NETO2,-0.10379000759469063,0.001341990370274317
XPO5,NEU1,0.1305698402973758,5.329560749771072e-05
XPO5,NEURL1,0.1633345886246579,4.0402778938706057e-07
XPO5,NEUROG2,0.09602938850596177,0.0030179620340587167
XPO5,NFATC2IP,0.13800613500359551,1.9288039503651424e-05
XPO5,NFKB2,0.10209884446593226,0.001608748698751669
XPO5,NFKBIZ,0.12198770106862683,0.00016128116628026182
XPO5,NFRKB,0.10498969723544786,0.0011781497893418895
XPO5,NFS1,-0.13127667615544653,4.849827243699479e-05
XPO5,NFYB,-0.09467530993260827,0.0034568575603751857
XPO5,NGDN,-0.11346701559201473,0.00045199509829265365
XPO5,NGF,-0.14254675922840299,1.010126948666702e-05
XPO5,NGFR,-0.10734754360293419,0.0009086168851639136
XPO5,NGRN,0.15431535464219523,1.7205536501991477e-06
XPO5,NHLH2,-0.11181979094571974,0.0005473290034376522
XPO5,NHLRC3,0.10386434628963791,0.0013312575152893771
XPO5,NHP2,0.15458553726680022,1.649402762739266e-06
XPO5,NINJ1,0.08346697862970029,0.009982207270900836
XPO5,NIP7,0.16326649437363558,4.085956439885023e-07
XPO5,NIPBL,0.1364891959032106,2.383449890392575e-05
XPO5,NIPSNAP1,0.14525283148192766,6.804979582031833e-06
XPO5,NIT1,0.11350978276751018,0.00044973963736519377
XPO5,NLN,0.12768287813715948,7.795704309688816e-05
XPO5,NME3,0.1496177594423735,3.544668017170003e-06
XPO5,NME8,0.09574631137525987,0.0031052819047076873
XPO5,NME9,-0.10070660343766207,0.0018640353999731611
XPO5,NMNAT1,0.1578552391539865,9.83731118956354e-07
XPO5,NMRAL1,0.13876521671685102,1.733523885684151e-05
XPO5,NMT1,0.26025926867276167,3.332124276268807e-16
XPO5,NNAT,-0.09047906822504723,0.005210068529038261
XPO5,NOA1,0.15725936252251738,1.0817406195768508e-06
XPO5,NOB1,0.11300687645087994,0.00047693782121105324
XPO5,NOC2L,-0.15953614299666688,7.511028049163999e-07
XPO5,NOC3L,0.11808547617036214,0.00026075007213474503
XPO5,NOC4L,0.2120651848357735,3.8461072477092226e-11
XPO5,NOCT,0.0927741570001812,0.004171147673785383
XPO5,NOG,0.09061418348559444,0.0051429733979253085
XPO5,NOL10,0.09340347360392116,0.003921121533747112
XPO5,NOL6,0.11767460605401535,0.0002740503163079096
XPO5,NOL7,0.13980755375349518,1.495817198222827e-05
XPO5,NOL8,-0.10800893291249554,0.0008439826445529441
XPO5,NOLC1,0.09658267455823821,0.0028537179842643245
XPO5,NOM1,0.1057838189854083,0.0010800697061505962
XPO5,NOP14,-0.08426695803413269,0.00928911126425788
XPO5,NOP16,0.12007226952026206,0.00020453843790967552
XPO5,NOP2,-0.11361713580417353,0.00044412415742249453
XPO5,NOP9,0.18055040749539553,2.027527712304279e-08
XPO5,NOTUM,0.10836757026871492,0.0008107414694445661
XPO5,NPAS1,0.14031945672964452,1.3907690531554718e-05
XPO5,NPAS4,-0.1358525036828145,2.6031481904833176e-05
XPO5,NPFF,0.09510167633338401,0.0033127748429556438
XPO5,NPHP3,0.09962639264941467,0.0020871468768503777
XPO5,NPHS1,0.0957860040502209,0.003092900962059392
XPO5,NPLOC4,-0.12069365879959892,0.0001894362798931552
XPO5,NPM1,-0.16604463552187226,2.5731227371423275e-07
XPO5,NPPA,0.08639627290014654,0.007648618132473149
XPO5,NPR2,-0.08426651792748156,0.0092894804751299
XPO5,NPTXR,0.10813363245800488,0.0008322840272487505
XPO5,NR1D2,0.135024821820839,2.9175957141179375e-05
XPO5,NR2C2,0.12133752187267105,0.0001748959505599755
XPO5,NR2C2AP,0.1493641169790725,3.6834664165400874e-06
XPO5,NR2F1,0.11375916447617648,0.00043679522310686894
XPO5,NRBP1,-0.11567603503080057,0.0003482934030098208
XPO5,NRCAM,-0.09360372437660722,0.0038444607037562387
XPO5,NRG2,0.12491294926171931,0.00011145083022463604
XPO5,NRIP3,0.11048921707577199,0.0006376532368896826
XPO5,NRN1,0.10226475652934477,0.0015805708850570924
XPO5,NRXN2,-0.09056468702506475,0.005167461177612239
XPO5,NSA2,-0.24998670566153386,4.969039784719561e-15
XPO5,NSD1,0.12137932151862896,0.00017398917610526098
XPO5,NSF,-0.13595731454539886,2.565705860270724e-05
XPO5,NSL1,-0.1395535563030591,1.5507031204672465e-05
XPO5,NSMAF,0.11451285531939669,0.0003997538398916432
XPO5,NSMCE1,0.21252438889271855,3.483391526692717e-11
XPO5,NSMCE3,0.21256086845155708,3.456054788954466e-11
XPO5,NSMCE4A,0.13553708366897924,2.718983255218374e-05
XPO5,NSMF,0.1261204144344369,9.545657176012154e-05
XPO5,NSRP1,-0.18319934553581751,1.2457227511570715e-08
XPO5,NSUN2,0.2345679634237761,2.293312891128431e-13
XPO5,NSUN4,0.0921913790742101,0.00441547059500158
XPO5,NT5C,0.11585712789489051,0.0003408617466833257
XPO5,NT5C3B,-0.10570071079277846,0.0010899690921692105
XPO5,NT5DC1,0.10176657280313496,0.0016665732104742756
XPO5,NT5E,0.18783752027419365,5.217684593644061e-09
XPO5,NTN1,0.09374570543990574,0.0037909333752947218
XPO5,NTNG1,-0.09373677826140288,0.003794278924421712
XPO5,NUB1,0.13656319239039985,2.359090591599117e-05
XPO5,NUDC,0.09597565265307903,0.0030343637872292974
XPO5,NUDCD1,0.09219659486920005,0.0044132276817223405
XPO5,NUDCD2,0.11648510596081121,0.0003162225942539366
XPO5,NUDT15,0.12877674318029278,6.755871351034199e-05
XPO5,NUDT16L1,0.0983886288950663,0.0023727054980881524
XPO5,NUDT21,-0.10794434098391224,0.0008501019895862277
XPO5,NUF2,-0.24815197845259745,7.950220777404854e-15
XPO5,NUMB,0.09950333202052856,0.0021140589447258607
XPO5,NUP107,-0.11926639655495384,0.0002258090228737488
XPO5,NUP133,-0.13668065951442737,2.320906077605026e-05
XPO5,NUP160,-0.1726061281362267,8.370749128311559e-08
XPO5,NUP214,-0.21650760795425056,1.4612685796395413e-11
XPO5,NUP42,0.19038301481192907,3.2059822578657854e-09
XPO5,NUP43,0.17534585491911686,5.1706126025445975e-08
XPO5,NUP50,0.16622688103081207,2.495563210404509e-07
XPO5,NUP58,-0.12610764549064044,9.561376908688589e-05
XPO5,NUP62,-0.0977672340806472,0.002529143348055262
XPO5,NUP85,-0.13869168896902814,1.7515835486698428e-05
XPO5,NUP98,-0.09749239716787848,0.00260129281683041
XPO5,NUS1,-0.08349579225932204,0.009956466209898677
XPO5,NUTF2,-0.26501324902333095,9.15758865922759e-17
XPO5,NUTM2B,0.09730754929222929,0.002650870132051214
XPO5,NUTM2G,0.08970861042349858,0.005607972477085854
XPO5,OARD1,0.14864986222301588,4.102829854873246e-06
XPO5,OAS3,0.08463097471265948,0.008988173458651917
XPO5,OAZ1,0.11361305238567283,0.000444336554164686
XPO5,OCIAD1,0.1030728230975988,0.0014497066259174822
XPO5,OCM,-0.0963730088578564,0.0029149740827318395
XPO5,OCM2,-0.09605971542956827,0.003008741053933702
XPO5,OCRL,0.08999076843126837,0.005459180508503581
XPO5,ODC1,0.10587402096797062,0.0010694193555819105
XPO5,ODF3,0.1000939555082686,0.0019877316477156523
XPO5,ODF3B,0.15283140987863134,2.1669509990761745e-06
XPO5,OFD1,0.14996564346510632,3.362419698313354e-06
XPO5,OGA,0.17800341239396736,3.216867338565414e-08
XPO5,OGDH,0.08858716247732373,0.006236130128401912
XPO5,OGFOD2,0.11968736599093976,0.00021445184847012654
XPO5,OGFR,0.09645205924471213,0.002891739314437363
XPO5,OGG1,0.12564729173774483,0.00010144692647712248
XPO5,OIP5,0.33130970471632976,8.008692168155757e-26
XPO5,OLFML2A,-0.08513830208098984,0.00858326191996874
XPO5,OPN5,0.13942382488571362,1.5794709540252133e-05
XPO5,OPRL1,0.10523986748141849,0.0011463991833535166
XPO5,OR10C1,-0.12481537319902743,0.00011284798247541672
XPO5,OR10J5,-0.10384791694006316,0.0013336227185256637
XPO5,OR10Q1,-0.11094400885189441,0.0006053286807955171
XPO5,OR10W1,-0.08559823921102136,0.00823032902098176
XPO5,OR13C2,-0.10634550735818357,0.001015311383180477
XPO5,OR13C3,-0.15978458825061914,7.215670741517877e-07
XPO5,OR13C4,-0.133345455871351,3.669735066836945e-05
XPO5,OR13C8,-0.13748387578041943,2.0751184275182788e-05
XPO5,OR13D1,-0.11284154398656297,0.0004862087898363831
XPO5,OR14J1,0.09226058643545909,0.004385793612155888
XPO5,OR1D2,-0.10029986928342403,0.0019453415603816245
XPO5,OR1F1,0.09245161315923665,0.004304813395222151
XPO5,OR1J1,-0.10330323998896532,0.0014142616640450787
XPO5,OR1J4,-0.12117315659164142,0.00017850479123267471
XPO5,OR1Q1,-0.09846929065042528,0.0023530605981150164
XPO5,OR1S2,-0.14161261066849462,1.15578610251902e-05
XPO5,OR2AP1,-0.1007690782606989,0.0018518265331870477
XPO5,OR2B6,0.1458438064643385,6.236634159816096e-06
XPO5,OR2L5,-0.08900243936619509,0.005996500460652943
XPO5,OR2T2,0.09302301936868944,0.004070598138959141
XPO5,OR2T27,0.09481492394546927,0.0034090623527779735
XPO5,OR2T29,0.09895048348141011,0.00223892497547835
XPO5,OR2T35,0.0856907787334924,0.008160905956364149
XPO5,OR4A47,-0.16982892329207672,1.353580367433595e-07
XPO5,OR4A5,-0.12402197327919294,0.0001248364584797081
XPO5,OR4C46,-0.11476625095951196,0.0003879733322554823
XPO5,OR4D6,-0.09636817767931764,0.0029163995808054893
XPO5,OR4D9,-0.1697916703618359,1.3622625214518444e-07
XPO5,OR4F21,0.15849095705676897,8.885937826269483e-07
XPO5,OR4K15,-0.09250558554025536,0.004282179928935545
XPO5,OR51I2,-0.13963311486352512,1.5333085244976412e-05
XPO5,OR5AC2,-0.14240673870425274,1.0307854057592275e-05
XPO5,OR5AN1,-0.1541323869135987,1.7703996625114439e-06
XPO5,OR5AP2,-0.09123999860982339,0.004842264706313639
XPO5,OR5B2,-0.10423664442827883,0.0012786858175940316
XPO5,OR5B21,-0.12429338320271945,0.00012060657906827439
XPO5,OR5D18,-0.1240094116756035,0.0001250355702103954
XPO5,OR5F1,-0.0837159431949623,0.009761732158232422
XPO5,OR5J2,-0.11615153142203682,0.00032909542329175685
XPO5,OR5K4,-0.09332386538504825,0.003951980622414573
XPO5,OR5T2,-0.10378682620050776,0.0013424514664558932
XPO5,OR6C4,-0.1123440868154513,0.000515125444222818
XPO5,OR6C6,-0.11696559575332068,0.00029850539420069267
XPO5,OR6C76,-0.13663368000778692,2.3361064959876957e-05
XPO5,OR6N1,-0.1012945449975136,0.0017520057176248856
XPO5,OR6Q1,-0.12603627732325107,9.649687985459162e-05
XPO5,OR7A17,-0.21724198663027394,1.242696230745994e-11
XPO5,OR8B4,-0.10495350395353671,0.001182809892085103
XPO5,OR8H2,-0.08431883535983876,0.009245682224837324
XPO5,OR8H3,-0.10523132732280155,0.0011474699181029523
XPO5,OR8S1,-0.11660121868318304,0.0003118532689574886
XPO5,ORAI3,0.10749502279677135,0.0008938198623151419
XPO5,ORMDL1,0.11772364538446885,0.00027243014521822367
XPO5,OSGEP,0.09656448398754287,0.002858985694129944
XPO5,OSGIN1,0.0930438158004676,0.0040622958784389184
XPO5,OTUD4,0.08656503200674129,0.007530423492559955
XPO5,OTULIN,0.09189430981480641,0.004544932445907169
XPO5,OVCA2,0.14397703529376374,8.205225889870574e-06
XPO5,OXSM,0.1799044011225481,2.2807843984473583e-08
XPO5,OXT,-0.0903512484490864,0.00527426664374787
XPO5,OXTR,0.10376595577664972,0.0013454799472458158
XPO5,P2RX2,0.09244839558381023,0.004306166108731957
XPO5,P2RY1,0.08508132592392496,0.008627909924416139
XPO5,P2RY11,0.10810643073251543,0.0008348230600989073
XPO5,P2RY13,0.09504961509797986,0.003330070401153181
XPO5,P2RY14,0.08938666784434544,0.005782198649587967
XPO5,P3H1,0.12779785207641575,7.679689534246095e-05
XPO5,P3H4,0.11802974281090334,0.0002625180983066376
XPO5,P4HA1,0.10362048966079394,0.0013667637578886295
XPO5,P4HB,0.11506082051372639,0.000374686007760198
XPO5,PA2G4,0.08353446577338501,0.009922009482839708
XPO5,PABPC3,-0.09571009478916315,0.003116617930879462
XPO5,PABPN1,0.0846664061367392,0.008959351164632649
XPO5,PACC1,0.11278379314589584,0.0004894865014265263
XPO5,PADI3,0.09224714233608879,0.004391544444103528
XPO5,PAF1,-0.14973902158183344,3.480093498852472e-06
XPO5,PAFAH1B1,-0.10163252698245633,0.0016904366887163442
XPO5,PAGE1,-0.10332104130529948,0.0014115567635866334
XPO5,PAGR1,0.2292078584296946,8.167741102818507e-13
XPO5,PAICS,0.16585799292197612,2.654960970116522e-07
XPO5,PAK1IP1,0.1374518038534176,2.0844391525821664e-05
XPO5,PALM,0.13673608714718502,2.3030930638949348e-05
XPO5,PAM16,0.08722981854882345,0.007080571651197517
XPO5,PAMR1,0.09663272610015414,0.0028392694565457146
XPO5,PAPSS1,0.130504009914846,5.376456021865964e-05
XPO5,PAQR3,0.14921924198028164,3.765063684185048e-06
XPO5,PAQR4,0.08865947516437311,0.006193794003212223
XPO5,PARD3,-0.09775991050426519,0.0025310419712478043
XPO5,PARD6G,0.15164421589234056,2.6020640885373177e-06
XPO5,PARK7,0.08487170387187136,0.0087939646477033
XPO5,PARL,0.1310864138757676,4.974775238114326e-05
XPO5,PARP15,-0.09394149665930258,0.003718228491186151
XPO5,PARS2,0.16916755363545496,1.5159713329213498e-07
XPO5,PATJ,-0.0900474848285209,0.005429704953768548
XPO5,PATZ1,0.11127215720127412,0.0005829583100382866
XPO5,PAX2,0.09577540872222892,0.003096201453217508
XPO5,PAX7,-0.11482496656396954,0.0003852902296739994
XPO5,PAXIP1,0.18802859818001705,5.031544145783374e-09
XPO5,PBDC1,0.09233079195078418,0.004355873157621801
XPO5,PBK,0.11253066830533062,0.0005040970448414946
XPO5,PBX2,0.18564231883593824,7.898658887839814e-09
XPO5,PC,-0.08578046285271007,0.008094124811373128
XPO5,PCBD2,0.13204277702393594,4.376146670432217e-05
XPO5,PCBP1,0.11992514646970072,0.00020827581773328482
XPO5,PCDHGA12,-0.08514599839074674,0.00857724672730436
XPO5,PCDHGC3,0.08926389317172524,0.005849914023010033
XPO5,PCGF5,0.08592068427285053,0.007990690787462854
XPO5,PCGF6,0.1044542808254645,0.001248846761655167
XPO5,PCMT1,0.1140012858048027,0.00042456063105126435
XPO5,PCMTD2,0.11635515330331311,0.0003211805409090146
XPO5,PCNP,-0.15122516992049428,2.7747539377549204e-06
XPO5,PCNT,0.08470038596667318,0.008931787140269265
XPO5,PCOLCE,0.11886386423548916,0.00023719388427937896
XPO5,PCYT2,0.08519710430243602,0.00853739931980131
XPO5,PDAP1,0.12296959182345249,0.00014259431378641033
XPO5,PDCD2,0.24464098643616664,1.9335762265690333e-14
XPO5,PDCD2L,0.10911160378667573,0.0007456121848838109
XPO5,PDCD5,0.1321287663873923,4.3258030067486334e-05
XPO5,PDCD6IP,0.20876141011276697,7.791908921615849e-11
XPO5,PDCL2,-0.1121247448223031,0.0005283772537444892
XPO5,PDCL3,-0.1801729689728083,2.171977825987655e-08
XPO5,PDE11A,-0.15259896911664989,2.2462378851856902e-06
XPO5,PDE12,0.09234182068042242,0.004351189719063359
XPO5,PDE4A,0.1106486821891129,0.0006261409486369405
XPO5,PDF,0.09288541122652462,0.004125922043172496
XPO5,PDHA1,0.09856189938752553,0.002330689482464461
XPO5,PDIA6,0.14816381250447916,4.413925396002812e-06
XPO5,PDLIM5,0.08888300698937435,0.0060645541656655306
XPO5,PDP2,0.11444861974278236,0.0004027927555074427
XPO5,PDRG1,-0.09609898330908413,0.002996839676859713
XPO5,PDS5A,0.08871734560746405,0.006160099543219428
XPO5,PDSS1,0.12128288494525859,0.00017608790030540692
XPO5,PDSS2,0.14109547997502472,1.244815108378653e-05
XPO5,PDXK,0.17636031122228885,4.31750749325016e-08
XPO5,PDXP,0.08700442362342121,0.007230319159245995
XPO5,PDYN,-0.08877748005365407,0.006125261575735964
XPO5,PDZD8,0.09456489795672135,0.003495086115880394
XPO5,PEDS1,0.10402427550074539,0.001308434827666858
XPO5,PEG10,0.09810532716951921,0.0024428965388078893
XPO5,PES1,-0.19882190289530263,6.078840780083415e-10
XPO5,PET117,0.18788357052701582,5.1722217455436235e-09
XPO5,PEX11B,0.09682126350065812,0.0027854405446063727
XPO5,PEX12,0.10393886729974758,0.0013205777531769673
XPO5,PEX6,0.09770158257217486,0.0025462099037317403
XPO5,PEX7,0.12339561892793309,0.00013513699014322878
XPO5,PFDN1,0.13357829177282057,3.55545000926727e-05
XPO5,PFKFB1,-0.09783912453626162,0.002510574814349572
XPO5,PFKL,0.163300749733834,4.0629156436681617e-07
XPO5,PFN2,0.1460380463267961,6.059946656894697e-06
XPO5,PGBD1,0.12048096271378289,0.00019448373235633794
XPO5,PGBD2,0.13836567211979675,1.8338371112329123e-05
XPO5,PGGT1B,-0.0841822321584836,0.009360430305830345
XPO5,PGK1,0.1738736283159315,6.704722026619691e-08
XPO5,PGLYRP1,0.10969922565532206,0.000697640452999474
XPO5,PGLYRP3,-0.1391265964837531,1.647308123995699e-05
XPO5,PGM2,0.08884024590227318,0.00608908820065979
XPO5,PGM3,0.1237494005148549,0.00012922469396769775
XPO5,PGS1,0.19809398936368877,7.036925872036651e-10
XPO5,PHC3,0.10675216810415294,0.0009706868326148953
XPO5,PHF1,0.10232754622203541,0.001570025806782078
XPO5,PHF12,0.17154253598870028,1.0071582843665713e-07
XPO5,PHF13,0.15980892976862557,7.187341510708657e-07
XPO5,PHF14,0.08389041364993817,0.009609819558551945
XPO5,PHF21A,0.1372759084314503,2.1362695261902012e-05
XPO5,PHF5A,-0.1842079432782841,1.0328876377844793e-08
XPO5,PHKG1,0.10465585263246842,0.0012217841832941382
XPO5,PHKG2,0.1309882961306678,5.040395252915608e-05
XPO5,PHLDA2,0.1624412694047441,4.680628795658727e-07
XPO5,PHLPP1,0.09123803527637857,0.004843182726633693
XPO5,PHOSPHO1,-0.1088489657594571,0.0007680271205397933
XPO5,PHPT1,0.10754127491192755,0.0008892253890842401
XPO5,PHRF1,0.12787034843866457,7.607376820213466e-05
XPO5,PHYKPL,0.11021397116017088,0.0006579877175488004
XPO5,PI16,0.08450427749096114,0.009091914995742781
XPO5,PIBF1,0.09819609219065056,0.0024202046471411987
XPO5,PIDD1,0.13505302518712836,2.906311841876287e-05
XPO5,PIGH,0.08703200225803992,0.007211845392543807
XPO5,PIGM,0.10648100593223442,0.0010002361817950697
XPO5,PIGS,0.0857201626575414,0.00813897188267073
XPO5,PIGU,-0.14161700961456578,1.1550554780100595e-05
XPO5,PIGY,0.09759048095356297,0.002575331250338773
XPO5,PIH1D1,0.08705841270038128,0.007194193807339976
XPO5,PIK3CD,0.1013761363790175,0.0017369568453744519
XPO5,PIK3IP1,0.10782678001997738,0.0008613450964443047
XPO5,PIK3R1,0.0959042221775747,0.003056292127671446
XPO5,PIK3R5,0.12095524406915877,0.0001833971809625792
XPO5,PIM2,0.08496656649529688,0.008718468076699574
XPO5,PINK1,0.11014711820299965,0.000663016703959686
XPO5,PIP4K2A,0.08969243106437984,0.005616614143815793
XPO5,PIP4K2B,0.09844550743279408,0.002358837406811546
XPO5,PITRM1,0.14169979022414417,1.1413881847347876e-05
XPO5,PKD1,0.19445994794778834,1.4491416958446224e-09
XPO5,PKHD1,0.11367009003101748,0.0004413783282874965
XPO5,PKHD1L1,0.09087699255272512,0.005014697165623896
XPO5,PKMYT1,0.08402132452088364,0.009497220201424161
XPO5,PKP3,0.09454937528593707,0.0035004913048035675
XPO5,PLA2G1B,0.09886879404852668,0.0022579370430480254
XPO5,PLAAT3,-0.13065546401092318,5.269144200417752e-05
XPO5,PLAC8,-0.08942652134457327,0.005760369965708086
XPO5,PLAGL1,0.08410215349323477,0.00942828541680634
XPO5,PLCG1,0.12527020598414115,0.00010647320237746343
XPO5,PLCXD1,0.09836525984668011,0.0023784248953668432
XPO5,PLCZ1,0.09167275551520598,0.004643709448388191
XPO5,PLD1,0.12844996112629106,7.051916402270793e-05
XPO5,PLEC,0.10505693191747664,0.0011695378498625248
XPO5,PLEKHB1,-0.08579885760155992,0.008080488116088243
XPO5,PLEKHG4B,0.08483283517613494,0.008825066418143342
XPO5,PLEKHN1,0.12734380958353422,8.147551272378734e-05
XPO5,PLG,-0.15296996227240403,2.1209739806586932e-06
XPO5,PLIN3,0.08839040366528877,0.006352644210778879
XPO5,PLK2,0.09168250422600135,0.004639322622465833
XPO5,PLK4,0.12724101290071552,8.257148246152068e-05
XPO5,PLOD1,0.09451518952355366,0.0035124220068754137
XPO5,PLPP2,0.1390008844130546,1.6768261939560685e-05
XPO5,PLPPR2,0.09834178836937071,0.0023841820435072
XPO5,PLPPR3,0.14159585591054563,1.158572949439613e-05
XPO5,PLRG1,-0.18476345068056113,9.312019740362429e-09
XPO5,PLSCR1,0.09363351690635642,0.0038331723155549382
XPO5,PLTP,-0.12361475752637814,0.00013144552604343743
XPO5,PM20D1,-0.09646259710441259,0.0028886547719934193
XPO5,PM20D2,0.14991646374301415,3.3876280822358567e-06
XPO5,PMM1,0.11141494328147805,0.0005734663775528747
XPO5,PMM2,0.1867980701583986,6.3535195447600615e-09
XPO5,PMP22,0.1491663569418562,3.795278676604767e-06
XPO5,PMPCB,0.09447121324155738,0.003527823887922623
XPO5,PMS2,0.10432538837345669,0.0012664401053801518
XPO5,PMVK,0.22005932893446542,6.63859872442894e-12
XPO5,PNISR,-0.10299120124696137,0.0014624573157013912
XPO5,PNKD,0.1469846755772708,5.26515647949163e-06
XPO5,PNN,-0.13067788457601462,5.2534315119548615e-05
XPO5,PNPLA1,0.12390950036555522,0.00012662992253329553
XPO5,PNPT1,0.1754769068528398,5.0518592603947316e-08
XPO5,POC1A,0.12337350902749292,0.00013551480643453177
XPO5,POLA1,-0.09941388556889173,0.002133818936583428
XPO5,POLA2,-0.30560576656869076,4.978630304802052e-22
XPO5,POLD1,-0.1426737994367326,9.917257010490162e-06
XPO5,POLD3,-0.12364046625347319,0.0001310187260844903
XPO5,POLD4,0.12187486724316964,0.00016357017367384544
XPO5,POLDIP3,0.12727801622084461,8.217537774175818e-05
XPO5,POLE,-0.16396352142507428,3.640997496766383e-07
XPO5,POLE3,0.1366415424613545,2.333555993029706e-05
XPO5,POLE4,0.13706840653015914,2.1989882696981144e-05
